,CommentCount,DownVotes,Outlier,Reputation,Score,UpVotes,ViewCount,Views,postId,userId
1859,1,59,Reputation,18283,1,1014,0,3781,17691,159
1860,6,59,Reputation,18283,6,1014,0,3781,17783,159
1861,2,59,Reputation,18283,1,1014,0,3781,17872,159
1862,6,59,Reputation,18283,3,1014,0,3781,18107,159
1863,3,59,Reputation,18283,5,1014,0,3781,18326,159
1864,4,59,Reputation,18283,4,1014,0,3781,19658,159
1865,1,59,Reputation,18283,4,1014,0,3781,20384,159
1866,0,59,Reputation,18283,3,1014,0,3781,21376,159
1867,3,59,Reputation,18283,1,1014,0,3781,22194,159
1868,0,59,Reputation,18283,4,1014,0,3781,22758,159
1869,10,59,Reputation,18283,4,1014,0,3781,23033,159
1870,2,59,Reputation,18283,4,1014,0,3781,23034,159
1871,4,59,Reputation,18283,7,1014,0,3781,23123,159
1872,2,59,Reputation,18283,3,1014,0,3781,23125,159
1873,2,59,Reputation,18283,4,1014,0,3781,23916,159
1874,0,59,Reputation,18283,3,1014,0,3781,23918,159
1875,2,59,Reputation,18283,5,1014,0,3781,24113,159
1876,6,59,Reputation,18283,5,1014,0,3781,24361,159
1877,1,59,Reputation,18283,6,1014,0,3781,24468,159
1878,4,59,Reputation,18283,11,1014,0,3781,24610,159
1879,6,59,Reputation,18283,3,1014,0,3781,24665,159
1880,0,59,Reputation,18283,5,1014,0,3781,25330,159
1881,1,59,Reputation,18283,3,1014,0,3781,25810,159
1882,2,59,Reputation,18283,2,1014,0,3781,26718,159
1883,0,59,Reputation,18283,2,1014,0,3781,26931,159
1884,1,59,Reputation,18283,1,1014,0,3781,27006,159
1885,0,59,Reputation,18283,6,1014,0,3781,27070,159
1886,4,59,Reputation,18283,6,1014,0,3781,27327,159
1887,3,59,Reputation,18283,4,1014,0,3781,27328,159
1888,12,59,Reputation,18283,6,1014,0,3781,27716,159
1889,0,59,Reputation,18283,2,1014,0,3781,28430,159
1890,0,59,Reputation,18283,6,1014,0,3781,28496,159
1891,2,59,Reputation,18283,1,1014,0,3781,28591,159
1892,0,59,Reputation,18283,3,1014,0,3781,29339,159
1893,0,59,Reputation,18283,8,1014,0,3781,29442,159
1894,1,59,Reputation,18283,3,1014,0,3781,29450,159
1895,0,59,Reputation,18283,2,1014,0,3781,30208,159
1896,1,59,Reputation,18283,5,1014,0,3781,30225,159
1897,1,59,Reputation,18283,2,1014,0,3781,30575,159
1898,3,59,Reputation,18283,5,1014,0,3781,31026,159
1899,1,59,Reputation,18283,3,1014,0,3781,31093,159
1900,4,59,Reputation,18283,4,1014,0,3781,31500,159
1901,1,59,Reputation,18283,1,1014,0,3781,32003,159
1902,2,59,Reputation,18283,1,1014,0,3781,32197,159
1903,7,59,Reputation,18283,10,1014,0,3781,32764,159
1904,2,59,Reputation,18283,9,1014,0,3781,32799,159
1905,0,59,Reputation,18283,7,1014,0,3781,32800,159
1906,1,59,Reputation,18283,3,1014,0,3781,32806,159
1907,2,59,Reputation,18283,6,1014,0,3781,32887,159
1908,6,59,Reputation,18283,5,1014,0,3781,32908,159
1909,7,59,Reputation,18283,13,1014,0,3781,33958,159
1910,1,59,Reputation,18283,4,1014,0,3781,34116,159
1911,0,59,Reputation,18283,2,1014,0,3781,34191,159
1912,2,59,Reputation,18283,3,1014,0,3781,34408,159
1913,1,59,Reputation,18283,1,1014,0,3781,34411,159
1914,1,59,Reputation,18283,5,1014,0,3781,34503,159
1915,5,59,Reputation,18283,7,1014,0,3781,35329,159
1916,1,59,Reputation,18283,5,1014,0,3781,37462,159
1917,1,59,Reputation,18283,4,1014,0,3781,38256,159
1918,1,59,Reputation,18283,7,1014,0,3781,41072,159
1919,3,59,Reputation,18283,5,1014,0,3781,43376,159
1920,2,59,Reputation,18283,5,1014,0,3781,43377,159
1921,0,59,Reputation,18283,2,1014,0,3781,43631,159
1922,0,59,Reputation,18283,4,1014,0,3781,44074,159
1923,1,59,Reputation,18283,2,1014,0,3781,44388,159
1924,5,59,Reputation,18283,3,1014,0,3781,44765,159
1925,1,59,Reputation,18283,2,1014,0,3781,44767,159
1926,5,59,Reputation,18283,2,1014,0,3781,44975,159
1927,1,59,Reputation,18283,2,1014,0,3781,45039,159
1928,0,59,Reputation,18283,1,1014,0,3781,45040,159
1929,2,59,Reputation,18283,2,1014,0,3781,45531,159
1930,1,59,Reputation,18283,3,1014,0,3781,46279,159
1931,1,59,Reputation,18283,4,1014,0,3781,46495,159
1932,5,59,Reputation,18283,2,1014,0,3781,47558,159
1933,3,59,Reputation,18283,1,1014,0,3781,47559,159
1934,0,59,Reputation,18283,9,1014,0,3781,47733,159
1935,3,59,Reputation,18283,5,1014,0,3781,48296,159
1936,0,59,Reputation,18283,3,1014,0,3781,48489,159
1937,2,59,Reputation,18283,6,1014,0,3781,49041,159
1938,1,59,Reputation,18283,7,1014,0,3781,50766,159
1939,4,59,Reputation,18283,1,1014,0,3781,52465,159
1940,2,59,Reputation,18283,1,1014,0,3781,52466,159
1941,0,59,Reputation,18283,2,1014,0,3781,52554,159
1942,1,59,Reputation,18283,1,1014,0,3781,52872,159
1943,1,59,Reputation,18283,3,1014,0,3781,53291,159
1944,3,59,Reputation,18283,1,1014,0,3781,55197,159
1945,1,59,Reputation,18283,1,1014,0,3781,55429,159
1946,0,59,Reputation,18283,2,1014,0,3781,55985,159
1947,7,59,Reputation,18283,1,1014,0,3781,55995,159
1948,1,59,Reputation,18283,1,1014,0,3781,56004,159
1949,1,59,Reputation,18283,1,1014,0,3781,56588,159
1950,5,59,Reputation,18283,4,1014,0,3781,57574,159
1951,8,59,Reputation,18283,3,1014,0,3781,57761,159
1952,0,59,Reputation,18283,5,1014,0,3781,58854,159
1953,5,59,Reputation,18283,3,1014,0,3781,59070,159
1954,0,59,Reputation,18283,3,1014,0,3781,59200,159
1955,1,59,Reputation,18283,5,1014,0,3781,59249,159
1956,1,59,Reputation,18283,3,1014,0,3781,59273,159
1957,4,59,Reputation,18283,4,1014,0,3781,59354,159
1958,3,59,Reputation,18283,3,1014,0,3781,60693,159
1959,2,59,Reputation,18283,3,1014,0,3781,61322,159
1960,1,59,Reputation,18283,5,1014,0,3781,61844,159
1961,4,59,Reputation,18283,4,1014,0,3781,61891,159
1962,0,59,Reputation,18283,2,1014,0,3781,61892,159
1963,2,59,Reputation,18283,3,1014,0,3781,62197,159
1964,2,59,Reputation,18283,1,1014,0,3781,62609,159
1965,0,59,Reputation,18283,1,1014,0,3781,62925,159
1966,5,59,Reputation,18283,1,1014,0,3781,63020,159
1967,1,59,Reputation,18283,1,1014,0,3781,63741,159
1968,3,59,Reputation,18283,1,1014,0,3781,63742,159
1969,0,59,Reputation,18283,1,1014,0,3781,64908,159
1970,0,59,Reputation,18283,2,1014,0,3781,64910,159
1971,2,59,Reputation,18283,3,1014,0,3781,64915,159
1972,0,59,Reputation,18283,1,1014,0,3781,65485,159
1973,0,59,Reputation,18283,6,1014,0,3781,65607,159
1974,0,59,Reputation,18283,2,1014,0,3781,66480,159
1975,0,59,Reputation,18283,2,1014,0,3781,67112,159
1976,1,59,Reputation,18283,3,1014,0,3781,67366,159
1977,1,59,Reputation,18283,4,1014,0,3781,67368,159
1978,0,59,Reputation,18283,3,1014,0,3781,68143,159
1979,1,59,Reputation,18283,5,1014,0,3781,68266,159
1980,1,59,Reputation,18283,1,1014,0,3781,68381,159
1981,3,59,Reputation,18283,8,1014,0,3781,68395,159
1982,3,59,Reputation,18283,3,1014,0,3781,68432,159
1983,0,59,Reputation,18283,3,1014,0,3781,69426,159
1984,2,59,Reputation,18283,2,1014,0,3781,70192,159
1985,4,59,Reputation,18283,2,1014,0,3781,70980,159
1986,2,59,Reputation,18283,2,1014,0,3781,72083,159
1987,5,59,Reputation,18283,1,1014,0,3781,72283,159
1988,2,59,Reputation,18283,3,1014,0,3781,72899,159
1989,2,59,Reputation,18283,3,1014,0,3781,74426,159
1990,0,59,Reputation,18283,1,1014,0,3781,74830,159
1991,2,59,Reputation,18283,3,1014,0,3781,76326,159
1992,0,59,Reputation,18283,1,1014,0,3781,77076,159
1993,0,59,Reputation,18283,2,1014,0,3781,77214,159
1994,1,59,Reputation,18283,1,1014,0,3781,77292,159
1995,3,59,Reputation,18283,1,1014,0,3781,77553,159
1996,0,59,Reputation,18283,3,1014,0,3781,79793,159
1997,1,59,Reputation,18283,2,1014,0,3781,80071,159
1998,3,59,Reputation,18283,6,1014,0,3781,80865,159
1999,0,59,Reputation,18283,3,1014,0,3781,82067,159
2000,0,59,Reputation,18283,1,1014,0,3781,83196,159
2001,0,59,Reputation,18283,1,1014,0,3781,83696,159
2002,1,59,Reputation,18283,2,1014,0,3781,83936,159
2003,0,59,Reputation,18283,2,1014,0,3781,84354,159
2004,0,59,Reputation,18283,1,1014,0,3781,85450,159
2005,0,59,Reputation,18283,4,1014,0,3781,85594,159
2006,0,59,Reputation,18283,2,1014,0,3781,86021,159
2007,2,59,Reputation,18283,3,1014,0,3781,86666,159
2008,1,59,Reputation,18283,3,1014,0,3781,87757,159
2009,0,59,Reputation,18283,1,1014,0,3781,88808,159
2010,4,59,Reputation,18283,26,1014,486,3781,91462,159
2011,0,59,Reputation,18283,1,1014,0,3781,94234,159
2012,5,59,Reputation,18283,2,1014,0,3781,94528,159
2013,1,59,Reputation,18283,0,1014,0,3781,95738,159
2014,0,59,Reputation,18283,3,1014,0,3781,95775,159
2015,0,59,Reputation,18283,1,1014,0,3781,103751,159
2016,2,59,Reputation,18283,1,1014,0,3781,107822,159
2017,2,59,Reputation,18283,2,1014,0,3781,108229,159
2018,1,59,Reputation,18283,1,1014,0,3781,108259,159
2019,0,59,Reputation,18283,0,1014,0,3781,108963,159
2020,0,59,Reputation,18283,1,1014,0,3781,109522,159
2021,1,59,Reputation,18283,0,1014,0,3781,110620,159
2022,1,59,Reputation,18283,2,1014,0,3781,110800,159
2023,4,59,Reputation,18283,1,1014,0,3781,111123,159
2024,0,59,Reputation,18283,0,1014,0,3781,112235,159
2025,2,59,Reputation,18283,1,1014,0,3781,115050,159
2136,0,45,Reputation,22625,8,2496,0,4069,201,183
2137,0,45,Reputation,22625,11,2496,0,4069,202,183
2138,2,45,Reputation,22625,16,2496,6033,4069,203,183
2139,2,45,Reputation,22625,7,2496,0,4069,204,183
2140,3,45,Reputation,22625,9,2496,0,4069,210,183
2141,1,45,Reputation,22625,1,2496,0,4069,285,183
2142,3,45,Reputation,22625,48,2496,4470,4069,485,183
2143,1,45,Reputation,22625,10,2496,0,4069,488,183
2144,0,45,Reputation,22625,9,2496,0,4069,540,183
2145,0,45,Reputation,22625,7,2496,0,4069,542,183
2146,0,45,Reputation,22625,5,2496,0,4069,543,183
2147,0,45,Reputation,22625,13,2496,0,4069,544,183
2148,5,45,Reputation,22625,29,2496,0,4069,546,183
2149,1,45,Reputation,22625,36,2496,0,4069,755,183
2150,0,45,Reputation,22625,1,2496,0,4069,953,183
2151,0,45,Reputation,22625,4,2496,0,4069,954,183
2152,0,45,Reputation,22625,1,2496,0,4069,958,183
2153,0,45,Reputation,22625,2,2496,0,4069,959,183
2154,0,45,Reputation,22625,3,2496,0,4069,1029,183
2155,0,45,Reputation,22625,25,2496,0,4069,1059,183
2156,1,45,Reputation,22625,8,2496,0,4069,1217,183
2157,0,45,Reputation,22625,2,2496,0,4069,1279,183
2158,1,45,Reputation,22625,1,2496,0,4069,1285,183
2159,0,45,Reputation,22625,6,2496,0,4069,1343,183
2160,0,45,Reputation,22625,5,2496,0,4069,1384,183
2161,4,45,Reputation,22625,8,2496,0,4069,1391,183
2162,0,45,Reputation,22625,5,2496,0,4069,1409,183
2163,1,45,Reputation,22625,2,2496,0,4069,1410,183
2164,0,45,Reputation,22625,13,2496,0,4069,1411,183
2165,0,45,Reputation,22625,0,2496,0,4069,1440,183
2166,1,45,Reputation,22625,5,2496,0,4069,1522,183
2167,6,45,Reputation,22625,18,2496,0,4069,1527,183
2168,3,45,Reputation,22625,60,2496,0,4069,1579,183
2169,2,45,Reputation,22625,12,2496,7655,4069,1580,183
2170,0,45,Reputation,22625,7,2496,0,4069,1596,183
2171,2,45,Reputation,22625,26,2496,0,4069,1597,183
2172,0,45,Reputation,22625,7,2496,0,4069,1628,183
2173,0,45,Reputation,22625,6,2496,0,4069,1629,183
2174,0,45,Reputation,22625,3,2496,0,4069,1631,183
2175,3,45,Reputation,22625,7,2496,1032,4069,1646,183
2176,1,45,Reputation,22625,2,2496,0,4069,1677,183
2177,1,45,Reputation,22625,6,2496,0,4069,1678,183
2178,1,45,Reputation,22625,2,2496,0,4069,1725,183
2179,1,45,Reputation,22625,3,2496,0,4069,1731,183
2180,0,45,Reputation,22625,1,2496,0,4069,1744,183
2181,7,45,Reputation,22625,16,2496,0,4069,1763,183
2182,0,45,Reputation,22625,1,2496,0,4069,1785,183
2183,0,45,Reputation,22625,2,2496,0,4069,1814,183
2184,6,45,Reputation,22625,12,2496,0,4069,1823,183
2185,1,45,Reputation,22625,3,2496,0,4069,1839,183
2186,0,45,Reputation,22625,4,2496,0,4069,1864,183
2187,2,45,Reputation,22625,2,2496,0,4069,1868,183
2188,0,45,Reputation,22625,6,2496,0,4069,1876,183
2189,2,45,Reputation,22625,7,2496,0,4069,1879,183
2190,0,45,Reputation,22625,2,2496,0,4069,1880,183
2191,5,45,Reputation,22625,3,2496,0,4069,1892,183
2192,2,45,Reputation,22625,6,2496,0,4069,1909,183
2193,0,45,Reputation,22625,4,2496,319,4069,1942,183
2194,0,45,Reputation,22625,7,2496,0,4069,1979,183
2195,0,45,Reputation,22625,53,2496,2985,4069,1980,183
2196,0,45,Reputation,22625,4,2496,0,4069,1981,183
2197,0,45,Reputation,22625,4,2496,0,4069,2016,183
2198,0,45,Reputation,22625,3,2496,0,4069,2017,183
2199,0,45,Reputation,22625,1,2496,0,4069,2018,183
2200,0,45,Reputation,22625,2,2496,0,4069,2020,183
2201,0,45,Reputation,22625,4,2496,157,4069,2022,183
2202,0,45,Reputation,22625,5,2496,0,4069,2039,183
2203,1,45,Reputation,22625,11,2496,1054,4069,2061,183
2204,3,45,Reputation,22625,3,2496,0,4069,2088,183
2205,1,45,Reputation,22625,5,2496,0,4069,2090,183
2206,1,45,Reputation,22625,5,2496,0,4069,2100,183
2207,2,45,Reputation,22625,41,2496,0,4069,2128,183
2208,2,45,Reputation,22625,5,2496,0,4069,2201,183
2209,0,45,Reputation,22625,3,2496,824,4069,2259,183
2210,2,45,Reputation,22625,0,2496,0,4069,2268,183
2211,0,45,Reputation,22625,10,2496,0,4069,2303,183
2212,3,45,Reputation,22625,3,2496,0,4069,2304,183
2213,0,45,Reputation,22625,1,2496,0,4069,2310,183
2214,0,45,Reputation,22625,0,2496,0,4069,2331,183
2215,4,45,Reputation,22625,4,2496,0,4069,2406,183
2216,5,45,Reputation,22625,3,2496,0,4069,2431,183
2217,3,45,Reputation,22625,13,2496,1030,4069,2432,183
2218,0,45,Reputation,22625,7,2496,0,4069,2440,183
2219,1,45,Reputation,22625,2,2496,0,4069,2465,183
2220,0,45,Reputation,22625,9,2496,5812,4069,2469,183
2221,0,45,Reputation,22625,3,2496,0,4069,2582,183
2222,0,45,Reputation,22625,2,2496,0,4069,2586,183
2223,3,45,Reputation,22625,6,2496,279,4069,2648,183
2224,0,45,Reputation,22625,2,2496,0,4069,2705,183
2225,0,45,Reputation,22625,6,2496,0,4069,2707,183
2226,0,45,Reputation,22625,1,2496,0,4069,2769,183
2227,0,45,Reputation,22625,19,2496,2472,4069,2777,183
2228,4,45,Reputation,22625,17,2496,0,4069,2782,183
2229,1,45,Reputation,22625,9,2496,0,4069,2853,183
2230,0,45,Reputation,22625,5,2496,0,4069,2878,183
2231,0,45,Reputation,22625,3,2496,0,4069,2883,183
2232,0,45,Reputation,22625,6,2496,0,4069,2928,183
2233,0,45,Reputation,22625,6,2496,156,4069,2966,183
2234,7,45,Reputation,22625,10,2496,0,4069,2998,183
2235,0,45,Reputation,22625,8,2496,634,4069,3006,183
2236,4,45,Reputation,22625,15,2496,3712,4069,3038,183
2237,1,45,Reputation,22625,9,2496,0,4069,3044,183
2238,4,45,Reputation,22625,8,2496,0,4069,3081,183
2239,4,45,Reputation,22625,3,2496,267,4069,3100,183
2240,4,45,Reputation,22625,7,2496,225,4069,3180,183
2241,0,45,Reputation,22625,2,2496,0,4069,3277,183
2242,2,45,Reputation,22625,5,2496,0,4069,3282,183
2243,4,45,Reputation,22625,23,2496,10853,4069,3466,183
2244,9,45,Reputation,22625,38,2496,1548,4069,3542,183
2245,2,45,Reputation,22625,2,2496,0,4069,3596,183
2246,0,45,Reputation,22625,47,2496,49948,4069,3730,183
2247,0,45,Reputation,22625,11,2496,0,4069,3738,183
2248,6,45,Reputation,22625,0,2496,0,4069,3794,183
2249,3,45,Reputation,22625,4,2496,0,4069,3833,183
2250,0,45,Reputation,22625,3,2496,0,4069,4007,183
2251,2,45,Reputation,22625,6,2496,725,4069,4131,183
2252,0,45,Reputation,22625,6,2496,0,4069,4310,183
2253,1,45,Reputation,22625,4,2496,0,4069,4426,183
2254,0,45,Reputation,22625,7,2496,0,4069,4427,183
2255,2,45,Reputation,22625,20,2496,1199,4069,4429,183
2256,1,45,Reputation,22625,26,2496,672,4069,4466,183
2257,1,45,Reputation,22625,10,2496,0,4069,4467,183
2258,2,45,Reputation,22625,8,2496,0,4069,4472,183
2259,0,45,Reputation,22625,6,2496,347,4069,4500,183
2260,6,45,Reputation,22625,3,2496,440,4069,4501,183
2261,0,45,Reputation,22625,6,2496,0,4069,4855,183
2262,0,45,Reputation,22625,7,2496,1866,4069,4898,183
2263,1,45,Reputation,22625,12,2496,0,4069,5229,183
2264,2,45,Reputation,22625,13,2496,3751,4069,5238,183
2265,1,45,Reputation,22625,2,2496,0,4069,5244,183
2266,6,45,Reputation,22625,16,2496,470,4069,5249,183
2267,2,45,Reputation,22625,3,2496,0,4069,5395,183
2268,2,45,Reputation,22625,39,2496,1764,4069,5418,183
2269,1,45,Reputation,22625,9,2496,0,4069,5478,183
2270,1,45,Reputation,22625,4,2496,0,4069,5584,183
2271,1,45,Reputation,22625,3,2496,0,4069,5684,183
2272,1,45,Reputation,22625,8,2496,0,4069,5775,183
2273,0,45,Reputation,22625,3,2496,0,4069,5882,183
2274,1,45,Reputation,22625,5,2496,0,4069,6797,183
2275,5,45,Reputation,22625,4,2496,0,4069,7017,183
2276,6,45,Reputation,22625,16,2496,0,4069,7118,183
2277,0,45,Reputation,22625,4,2496,0,4069,7119,183
2278,0,45,Reputation,22625,3,2496,0,4069,7122,183
2279,2,45,Reputation,22625,12,2496,0,4069,7123,183
2280,1,45,Reputation,22625,1,2496,0,4069,7142,183
2281,1,45,Reputation,22625,0,2496,0,4069,7228,183
2282,6,45,Reputation,22625,9,2496,217,4069,7285,183
2283,2,45,Reputation,22625,5,2496,0,4069,7433,183
2284,0,45,Reputation,22625,2,2496,0,4069,7435,183
2285,0,45,Reputation,22625,7,2496,0,4069,7446,183
2286,1,45,Reputation,22625,5,2496,0,4069,7491,183
2287,1,45,Reputation,22625,6,2496,0,4069,7736,183
2288,0,45,Reputation,22625,1,2496,0,4069,7947,183
2289,2,45,Reputation,22625,5,2496,0,4069,8190,183
2290,2,45,Reputation,22625,6,2496,0,4069,8191,183
2291,1,45,Reputation,22625,6,2496,0,4069,8229,183
2292,0,45,Reputation,22625,1,2496,0,4069,8231,183
2293,0,45,Reputation,22625,5,2496,0,4069,8441,183
2294,2,45,Reputation,22625,7,2496,0,4069,8613,183
2295,1,45,Reputation,22625,8,2496,0,4069,8958,183
2296,4,45,Reputation,22625,19,2496,0,4069,8995,183
2297,0,45,Reputation,22625,13,2496,0,4069,9247,183
2298,0,45,Reputation,22625,0,2496,0,4069,9252,183
2299,0,45,Reputation,22625,5,2496,0,4069,9270,183
2300,0,45,Reputation,22625,9,2496,0,4069,9297,183
2301,0,45,Reputation,22625,5,2496,52,4069,9304,183
2302,0,45,Reputation,22625,8,2496,0,4069,9337,183
2303,5,45,Reputation,22625,6,2496,0,4069,9458,183
2304,5,45,Reputation,22625,2,2496,0,4069,9462,183
2305,0,45,Reputation,22625,3,2496,0,4069,9465,183
2306,1,45,Reputation,22625,4,2496,0,4069,9552,183
2307,0,45,Reputation,22625,2,2496,0,4069,9554,183
2308,0,45,Reputation,22625,1,2496,0,4069,9579,183
2309,1,45,Reputation,22625,11,2496,0,4069,9580,183
2310,0,45,Reputation,22625,4,2496,0,4069,9583,183
2311,0,45,Reputation,22625,8,2496,0,4069,9863,183
2312,0,45,Reputation,22625,9,2496,0,4069,9875,183
2313,0,45,Reputation,22625,4,2496,0,4069,9941,183
2314,1,45,Reputation,22625,1,2496,0,4069,9979,183
2315,8,45,Reputation,22625,3,2496,601,4069,9988,183
2316,5,45,Reputation,22625,6,2496,0,4069,9994,183
2317,3,45,Reputation,22625,1,2496,0,4069,9995,183
2318,0,45,Reputation,22625,3,2496,0,4069,10019,183
2319,0,45,Reputation,22625,9,2496,1271,4069,10020,183
2320,1,45,Reputation,22625,1,2496,0,4069,10073,183
2321,0,45,Reputation,22625,32,2496,37288,4069,10079,183
2322,0,45,Reputation,22625,3,2496,0,4069,10102,183
2323,1,45,Reputation,22625,17,2496,0,4069,10105,183
2324,1,45,Reputation,22625,6,2496,0,4069,10136,183
2325,0,45,Reputation,22625,2,2496,1069,4069,10137,183
2326,0,45,Reputation,22625,4,2496,0,4069,10209,183
2327,2,45,Reputation,22625,2,2496,0,4069,10221,183
2328,0,45,Reputation,22625,1,2496,0,4069,10233,183
2329,2,45,Reputation,22625,6,2496,0,4069,10307,183
2330,0,45,Reputation,22625,3,2496,0,4069,10692,183
2331,7,45,Reputation,22625,6,2496,10288,4069,10884,183
2332,2,45,Reputation,22625,6,2496,0,4069,10887,183
2333,0,45,Reputation,22625,2,2496,0,4069,10927,183
2334,4,45,Reputation,22625,3,2496,0,4069,11076,183
2335,1,45,Reputation,22625,3,2496,0,4069,11077,183
2336,2,45,Reputation,22625,1,2496,0,4069,11177,183
2337,0,45,Reputation,22625,3,2496,880,4069,11189,183
2338,0,45,Reputation,22625,5,2496,831,4069,11191,183
2339,0,45,Reputation,22625,3,2496,0,4069,11222,183
2340,4,45,Reputation,22625,2,2496,0,4069,11226,183
2341,0,45,Reputation,22625,11,2496,241,4069,11255,183
2342,0,45,Reputation,22625,15,2496,0,4069,11298,183
2343,4,45,Reputation,22625,9,2496,0,4069,11394,183
2344,1,45,Reputation,22625,5,2496,0,4069,11468,183
2345,0,45,Reputation,22625,1,2496,0,4069,11469,183
2346,2,45,Reputation,22625,8,2496,0,4069,11525,183
2347,0,45,Reputation,22625,2,2496,0,4069,11549,183
2348,0,45,Reputation,22625,2,2496,0,4069,11550,183
2349,0,45,Reputation,22625,4,2496,0,4069,11552,183
2350,9,45,Reputation,22625,15,2496,0,4069,11554,183
2351,0,45,Reputation,22625,4,2496,0,4069,11588,183
2352,1,45,Reputation,22625,1,2496,0,4069,11598,183
2353,0,45,Reputation,22625,4,2496,438,4069,11616,183
2354,0,45,Reputation,22625,1,2496,0,4069,11617,183
2355,2,45,Reputation,22625,1,2496,0,4069,11619,183
2356,3,45,Reputation,22625,5,2496,0,4069,11630,183
2357,0,45,Reputation,22625,3,2496,1859,4069,11653,183
2358,3,45,Reputation,22625,1,2496,0,4069,11655,183
2359,2,45,Reputation,22625,5,2496,0,4069,11663,183
2360,2,45,Reputation,22625,23,2496,0,4069,11747,183
2361,1,45,Reputation,22625,4,2496,0,4069,11992,183
2362,3,45,Reputation,22625,16,2496,0,4069,12532,183
2363,0,45,Reputation,22625,4,2496,0,4069,12591,183
2364,1,45,Reputation,22625,4,2496,169,4069,12663,183
2365,0,45,Reputation,22625,10,2496,0,4069,12855,183
2366,2,45,Reputation,22625,1,2496,0,4069,13013,183
2367,4,45,Reputation,22625,6,2496,0,4069,13020,183
2368,0,45,Reputation,22625,9,2496,0,4069,13074,183
2369,4,45,Reputation,22625,1,2496,202,4069,13146,183
2370,7,45,Reputation,22625,19,2496,507,4069,13148,183
2371,3,45,Reputation,22625,2,2496,0,4069,13234,183
2372,3,45,Reputation,22625,8,2496,0,4069,13360,183
2373,3,45,Reputation,22625,2,2496,0,4069,13401,183
2374,6,45,Reputation,22625,12,2496,0,4069,13402,183
2375,3,45,Reputation,22625,10,2496,0,4069,13425,183
2376,0,45,Reputation,22625,4,2496,0,4069,13575,183
2377,1,45,Reputation,22625,1,2496,0,4069,13603,183
2378,0,45,Reputation,22625,5,2496,0,4069,13604,183
2379,0,45,Reputation,22625,1,2496,0,4069,13611,183
2380,0,45,Reputation,22625,5,2496,0,4069,13669,183
2381,0,45,Reputation,22625,6,2496,0,4069,13749,183
2382,0,45,Reputation,22625,3,2496,0,4069,13753,183
2383,0,45,Reputation,22625,1,2496,0,4069,13787,183
2384,4,45,Reputation,22625,1,2496,0,4069,13790,183
2385,0,45,Reputation,22625,1,2496,0,4069,13793,183
2386,0,45,Reputation,22625,4,2496,0,4069,13830,183
2387,0,45,Reputation,22625,4,2496,0,4069,13838,183
2388,0,45,Reputation,22625,3,2496,0,4069,13879,183
2389,2,45,Reputation,22625,4,2496,0,4069,13882,183
